new file name, old file name, CWE, CWE present, CWE description, CodeQl result
J1000, CWE111_Unsafe_JNI__console_01_bad, CWE-111, True, Unsafe JNI
J1205, CWE129_Improper_Validation_of_Array_Index__random_array_read_no_check_01_good, CWE-129, False, Improper Validation of Array Index
J1206, CWE129_Improper_Validation_of_Array_Index__random_array_size_01_bad, CWE-129, True, Improper Validation of Array Index
J1207, CWE129_Improper_Validation_of_Array_Index__random_array_size_01_good, CWE-129, False, Improper Validation of Array Index
J1208, CWE129_Improper_Validation_of_Array_Index__random_array_write_no_check_01_bad, CWE-129, True, Improper Validation of Array Index
J1209, CWE129_Improper_Validation_of_Array_Index__random_array_write_no_check_01_good, CWE-129, False, Improper Validation of Array Index
J1210, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_read_check_max_01_bad, CWE-129, True, Improper Validation of Array Index
J1211, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_read_check_max_01_good, CWE-129, False, Improper Validation of Array Index
J1212, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_read_check_min_01_bad, CWE-129, True, Improper Validation of Array Index
J1213, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_read_check_min_01_good, CWE-129, False, Improper Validation of Array Index
J1214, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_read_no_check_01_bad, CWE-129, True, Improper Validation of Array Index
J1215, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_read_no_check_01_good, CWE-129, False, Improper Validation of Array Index
J1216, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_size_01_bad, CWE-129, True, Improper Validation of Array Index
J1217, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_size_01_good, CWE-129, False, Improper Validation of Array Index
J1218, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_write_no_check_01_bad, CWE-129, True, Improper Validation of Array Index
J1219, CWE129_Improper_Validation_of_Array_Index__URLConnection_array_write_no_check_01_good, CWE-129, False, Improper Validation of Array Index
J1220, CWE134_Uncontrolled_Format_String__connect_tcp_format_01_bad, CWE-134, True, Uncontrolled Format String,CWE-74 CWE-134 CWE-707
J1221, CWE134_Uncontrolled_Format_String__connect_tcp_format_01_good, CWE-134, False, Uncontrolled Format String
J1222, CWE134_Uncontrolled_Format_String__connect_tcp_printf_01_bad, CWE-134, True, Uncontrolled Format String,CWE-74 CWE-134 CWE-707
J1223, CWE134_Uncontrolled_Format_String__connect_tcp_printf_01_good, CWE-134, False, Uncontrolled Format String
J1224, CWE134_Uncontrolled_Format_String__console_readLine_format_01_bad, CWE-134, True, Uncontrolled Format String
J1225, CWE134_Uncontrolled_Format_String__console_readLine_format_01_good, CWE-134, False, Uncontrolled Format String
J1226, CWE134_Uncontrolled_Format_String__console_readLine_printf_01_bad, CWE-134, True, Uncontrolled Format String
J1227, CWE134_Uncontrolled_Format_String__console_readLine_printf_01_good, CWE-134, False, Uncontrolled Format String
J1228, CWE134_Uncontrolled_Format_String__database_format_01_bad, CWE-134, True, Uncontrolled Format String
J1229, CWE134_Uncontrolled_Format_String__database_format_01_good, CWE-134, False, Uncontrolled Format String
J1230, CWE134_Uncontrolled_Format_String__database_printf_01_bad, CWE-134, True, Uncontrolled Format String
J1231, CWE134_Uncontrolled_Format_String__database_printf_01_good, CWE-134, False, Uncontrolled Format String
J1232, CWE134_Uncontrolled_Format_String__Environment_format_01_bad, CWE-134, True, Uncontrolled Format String
J1233, CWE134_Uncontrolled_Format_String__Environment_format_01_good, CWE-134, False, Uncontrolled Format String
J1234, CWE134_Uncontrolled_Format_String__Environment_printf_01_bad, CWE-134, True, Uncontrolled Format String
J1235, CWE134_Uncontrolled_Format_String__Environment_printf_01_good, CWE-134, False, Uncontrolled Format String
J1236, CWE134_Uncontrolled_Format_String__File_format_01_bad, CWE-134, True, Uncontrolled Format String
J1237, CWE134_Uncontrolled_Format_String__File_format_01_good, CWE-134, False, Uncontrolled Format String
J1238, CWE134_Uncontrolled_Format_String__File_printf_01_bad, CWE-134, True, Uncontrolled Format String
J1239, CWE134_Uncontrolled_Format_String__File_printf_01_good, CWE-134, False, Uncontrolled Format String
J1240, CWE134_Uncontrolled_Format_String__listen_tcp_format_01_bad, CWE-134, True, Uncontrolled Format String,CWE-74 CWE-134 CWE-707
J1241, CWE134_Uncontrolled_Format_String__listen_tcp_format_01_good, CWE-134, False, Uncontrolled Format String
J1242, CWE134_Uncontrolled_Format_String__listen_tcp_printf_01_bad, CWE-134, True, Uncontrolled Format String,CWE-74 CWE-134 CWE-707
J1243, CWE134_Uncontrolled_Format_String__listen_tcp_printf_01_good, CWE-134, False, Uncontrolled Format String
J1244, CWE134_Uncontrolled_Format_String__PropertiesFile_format_01_bad, CWE-134, True, Uncontrolled Format String
J1245, CWE134_Uncontrolled_Format_String__PropertiesFile_format_01_good, CWE-134, False, Uncontrolled Format String
J1246, CWE134_Uncontrolled_Format_String__PropertiesFile_printf_01_bad, CWE-134, True, Uncontrolled Format String
J1247, CWE134_Uncontrolled_Format_String__PropertiesFile_printf_01_good, CWE-134, False, Uncontrolled Format String
J1248, CWE134_Uncontrolled_Format_String__Property_format_01_bad, CWE-134, True, Uncontrolled Format String
J1249, CWE134_Uncontrolled_Format_String__Property_format_01_good, CWE-134, False, Uncontrolled Format String
J1250, CWE134_Uncontrolled_Format_String__Property_printf_01_bad, CWE-134, True, Uncontrolled Format String
J1251, CWE134_Uncontrolled_Format_String__Property_printf_01_good, CWE-134, False, Uncontrolled Format String
J1252, CWE134_Uncontrolled_Format_String__URLConnection_format_01_bad, CWE-134, True, Uncontrolled Format String,CWE-74 CWE-134 CWE-707
J1253, CWE134_Uncontrolled_Format_String__URLConnection_format_01_good, CWE-134, False, Uncontrolled Format String
J1254, CWE134_Uncontrolled_Format_String__URLConnection_printf_01_bad, CWE-134, True, Uncontrolled Format String,CWE-74 CWE-134 CWE-707
J1255, CWE134_Uncontrolled_Format_String__URLConnection_printf_01_good, CWE-134, False, Uncontrolled Format String
J1256, CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1257, CWE15_External_Control_of_System_or_Configuration_Setting__connect_tcp_01_good, CWE-15, False, External Control of System or Configuration Setting
J1258, CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1259, CWE15_External_Control_of_System_or_Configuration_Setting__console_readLine_01_good, CWE-15, False, External Control of System or Configuration Setting
J1260, CWE15_External_Control_of_System_or_Configuration_Setting__database_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1261, CWE15_External_Control_of_System_or_Configuration_Setting__database_01_good, CWE-15, False, External Control of System or Configuration Setting
J1262, CWE15_External_Control_of_System_or_Configuration_Setting__Environment_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1263, CWE15_External_Control_of_System_or_Configuration_Setting__Environment_01_good, CWE-15, False, External Control of System or Configuration Setting
J1264, CWE15_External_Control_of_System_or_Configuration_Setting__File_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1265, CWE15_External_Control_of_System_or_Configuration_Setting__File_01_good, CWE-15, False, External Control of System or Configuration Setting
J1266, CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1267, CWE15_External_Control_of_System_or_Configuration_Setting__getCookies_Servlet_01_good, CWE-15, False, External Control of System or Configuration Setting
J1268, CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1269, CWE15_External_Control_of_System_or_Configuration_Setting__getParameter_Servlet_01_good, CWE-15, False, External Control of System or Configuration Setting
J1270, CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1271, CWE15_External_Control_of_System_or_Configuration_Setting__getQueryString_Servlet_01_good, CWE-15, False, External Control of System or Configuration Setting
J1272, CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1273, CWE15_External_Control_of_System_or_Configuration_Setting__listen_tcp_01_good, CWE-15, False, External Control of System or Configuration Setting
J1274, CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1275, CWE15_External_Control_of_System_or_Configuration_Setting__PropertiesFile_01_good, CWE-15, False, External Control of System or Configuration Setting
J1276, CWE15_External_Control_of_System_or_Configuration_Setting__Property_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1277, CWE15_External_Control_of_System_or_Configuration_Setting__Property_01_good, CWE-15, False, External Control of System or Configuration Setting
J1278, CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_01_bad, CWE-15, True, External Control of System or Configuration Setting
J1279, CWE15_External_Control_of_System_or_Configuration_Setting__URLConnection_01_good, CWE-15, False, External Control of System or Configuration Setting
J1280, CWE190_Integer_Overflow__byte_console_readLine_add_01_bad, CWE-190, True, Integer Overflow
J1281, CWE190_Integer_Overflow__byte_console_readLine_add_01_good, CWE-190, False, Integer Overflow
J1282, CWE190_Integer_Overflow__byte_console_readLine_multiply_01_bad, CWE-190, True, Integer Overflow
J1283, CWE190_Integer_Overflow__byte_console_readLine_multiply_01_good, CWE-190, False, Integer Overflow
J1284, CWE190_Integer_Overflow__byte_console_readLine_square_01_bad, CWE-190, True, Integer Overflow
J1285, CWE190_Integer_Overflow__byte_console_readLine_square_01_good, CWE-190, False, Integer Overflow
J1286, CWE190_Integer_Overflow__byte_max_add_01_bad, CWE-190, True, Integer Overflow
J1287, CWE190_Integer_Overflow__byte_max_add_01_good, CWE-190, False, Integer Overflow
J1288, CWE190_Integer_Overflow__byte_max_multiply_01_bad, CWE-190, True, Integer Overflow
J1289, CWE190_Integer_Overflow__byte_max_multiply_01_good, CWE-190, False, Integer Overflow
J1290, CWE190_Integer_Overflow__byte_max_square_01_bad, CWE-190, True, Integer Overflow
J1291, CWE190_Integer_Overflow__byte_max_square_01_good, CWE-190, False, Integer Overflow
J1292, CWE190_Integer_Overflow__byte_rand_add_01_bad, CWE-190, True, Integer Overflow
J1293, CWE190_Integer_Overflow__byte_rand_add_01_good, CWE-190, False, Integer Overflow
J1294, CWE190_Integer_Overflow__byte_rand_multiply_01_bad, CWE-190, True, Integer Overflow
J1295, CWE190_Integer_Overflow__byte_rand_multiply_01_good, CWE-190, False, Integer Overflow
J1296, CWE190_Integer_Overflow__byte_rand_square_01_bad, CWE-190, True, Integer Overflow
J1297, CWE190_Integer_Overflow__byte_rand_square_01_good, CWE-190, False, Integer Overflow
J1298, CWE190_Integer_Overflow__int_connect_tcp_add_01_bad, CWE-190, True, Integer Overflow
J1299, CWE190_Integer_Overflow__int_connect_tcp_add_01_good, CWE-190, False, Integer Overflow
J1300, CWE190_Integer_Overflow__int_connect_tcp_multiply_01_bad, CWE-190, True, Integer Overflow
J1301, CWE190_Integer_Overflow__int_connect_tcp_multiply_01_good, CWE-190, False, Integer Overflow
J1302, CWE190_Integer_Overflow__int_connect_tcp_square_01_bad, CWE-190, True, Integer Overflow
J1303, CWE190_Integer_Overflow__int_connect_tcp_square_01_good, CWE-190, False, Integer Overflow
J1304, CWE190_Integer_Overflow__int_console_readLine_add_01_bad, CWE-190, True, Integer Overflow
J1305, CWE190_Integer_Overflow__int_console_readLine_add_01_good, CWE-190, False, Integer Overflow
J1306, CWE190_Integer_Overflow__int_console_readLine_multiply_01_bad, CWE-190, True, Integer Overflow
J1307, CWE190_Integer_Overflow__int_console_readLine_multiply_01_good, CWE-190, False, Integer Overflow
J1308, CWE190_Integer_Overflow__int_console_readLine_square_01_bad, CWE-190, True, Integer Overflow
J1309, CWE190_Integer_Overflow__int_console_readLine_square_01_good, CWE-190, False, Integer Overflow
J1310, CWE190_Integer_Overflow__int_database_add_01_bad, CWE-190, True, Integer Overflow
J1311, CWE190_Integer_Overflow__int_database_add_01_good, CWE-190, False, Integer Overflow
J1312, CWE190_Integer_Overflow__int_database_multiply_01_bad, CWE-190, True, Integer Overflow
J1313, CWE190_Integer_Overflow__int_database_multiply_01_good, CWE-190, False, Integer Overflow
J1314, CWE190_Integer_Overflow__int_database_square_01_bad, CWE-190, True, Integer Overflow
J1315, CWE190_Integer_Overflow__int_database_square_01_good, CWE-190, False, Integer Overflow
J1316, CWE190_Integer_Overflow__int_Environment_add_01_bad, CWE-190, True, Integer Overflow
J1317, CWE190_Integer_Overflow__int_Environment_add_01_good, CWE-190, False, Integer Overflow
J1318, CWE190_Integer_Overflow__int_Environment_multiply_01_bad, CWE-190, True, Integer Overflow
J1319, CWE190_Integer_Overflow__int_Environment_multiply_01_good, CWE-190, False, Integer Overflow
J1320, CWE190_Integer_Overflow__int_Environment_square_01_bad, CWE-190, True, Integer Overflow
J1321, CWE190_Integer_Overflow__int_Environment_square_01_good, CWE-190, False, Integer Overflow
J1322, CWE190_Integer_Overflow__int_File_add_01_bad, CWE-190, True, Integer Overflow
J1323, CWE190_Integer_Overflow__int_File_add_01_good, CWE-190, False, Integer Overflow
J1324, CWE190_Integer_Overflow__int_File_multiply_01_bad, CWE-190, True, Integer Overflow
J1325, CWE190_Integer_Overflow__int_File_multiply_01_good, CWE-190, False, Integer Overflow
J1326, CWE190_Integer_Overflow__int_File_square_01_bad, CWE-190, True, Integer Overflow
J1327, CWE190_Integer_Overflow__int_File_square_01_good, CWE-190, False, Integer Overflow
J1328, CWE190_Integer_Overflow__int_getCookies_Servlet_add_01_bad, CWE-190, True, Integer Overflow
J1329, CWE190_Integer_Overflow__int_getCookies_Servlet_add_01_good, CWE-190, False, Integer Overflow
J1330, CWE190_Integer_Overflow__int_getCookies_Servlet_multiply_01_bad, CWE-190, True, Integer Overflow
J1331, CWE190_Integer_Overflow__int_getCookies_Servlet_multiply_01_good, CWE-190, False, Integer Overflow
J1332, CWE190_Integer_Overflow__int_getCookies_Servlet_square_01_bad, CWE-190, True, Integer Overflow
J1333, CWE190_Integer_Overflow__int_getCookies_Servlet_square_01_good, CWE-190, False, Integer Overflow
J1334, CWE190_Integer_Overflow__int_getParameter_Servlet_add_01_bad, CWE-190, True, Integer Overflow
J1335, CWE190_Integer_Overflow__int_getParameter_Servlet_add_01_good, CWE-190, False, Integer Overflow
J1336, CWE190_Integer_Overflow__int_getParameter_Servlet_multiply_01_bad, CWE-190, True, Integer Overflow
J1337, CWE190_Integer_Overflow__int_getParameter_Servlet_multiply_01_good, CWE-190, False, Integer Overflow
J1338, CWE190_Integer_Overflow__int_getParameter_Servlet_square_01_bad, CWE-190, True, Integer Overflow
J1339, CWE190_Integer_Overflow__int_getParameter_Servlet_square_01_good, CWE-190, False, Integer Overflow
J1340, CWE190_Integer_Overflow__int_getQueryString_Servlet_add_01_bad, CWE-190, True, Integer Overflow
J1341, CWE190_Integer_Overflow__int_getQueryString_Servlet_add_01_good, CWE-190, False, Integer Overflow
J1342, CWE190_Integer_Overflow__int_getQueryString_Servlet_multiply_01_bad, CWE-190, True, Integer Overflow
J1343, CWE190_Integer_Overflow__int_getQueryString_Servlet_multiply_01_good, CWE-190, False, Integer Overflow
J1344, CWE190_Integer_Overflow__int_getQueryString_Servlet_square_01_bad, CWE-190, True, Integer Overflow
J1345, CWE190_Integer_Overflow__int_getQueryString_Servlet_square_01_good, CWE-190, False, Integer Overflow
