dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
juliet-top-25-small;dataflow_analysis_prompt;J1614;True;CWE-89;8.687638759613037;total_tokens: 969, completion_tokens: 195, prompt_tokens: 774;0.013590000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1614;True;CWE-89;15.122869968414307;total_tokens: 2100, completion_tokens: 301, prompt_tokens: 1799;0.02702;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1615;False;;17.455116033554077;total_tokens: 1351, completion_tokens: 336, prompt_tokens: 1015;0.020229999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1615;True;CWE-89;25.389612674713135;total_tokens: 2923, completion_tokens: 501, prompt_tokens: 2422;0.03925;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1616;True;CWE-89;10.217740774154663;total_tokens: 958, completion_tokens: 211, prompt_tokens: 747;0.0138;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1616;True;CWE-89;15.105424880981445;total_tokens: 2078, completion_tokens: 317, prompt_tokens: 1761;0.02712;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1617;True;CWE-89;8.639088153839111;total_tokens: 1298, completion_tokens: 337, prompt_tokens: 961;0.01972;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1617;False;CWE-89;18.60166072845459;total_tokens: 2828, completion_tokens: 513, prompt_tokens: 2315;0.038540000000000005;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1618;True;CWE-89;11.720166444778442;total_tokens: 995, completion_tokens: 223, prompt_tokens: 772;0.01441;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1618;True;CWE-89;14.331284761428833;total_tokens: 2143, completion_tokens: 320, prompt_tokens: 1823;0.02783;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1619;True;CWE-89;8.27051067352295;total_tokens: 1354, completion_tokens: 343, prompt_tokens: 1011;0.0204;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1619;False;CWE-89;17.305303812026978;total_tokens: 2942, completion_tokens: 521, prompt_tokens: 2421;0.03984;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1620;True;CWE-89;4.842986345291138;total_tokens: 962, completion_tokens: 190, prompt_tokens: 772;0.013420000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1620;True;CWE-89;8.067442893981934;total_tokens: 2095, completion_tokens: 305, prompt_tokens: 1790;0.02705;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1621;True;CWE-89;28.23632025718689;total_tokens: 1325, completion_tokens: 314, prompt_tokens: 1011;0.01953;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1621;True;CWE-89;39.21883416175842;total_tokens: 2908, completion_tokens: 516, prompt_tokens: 2392;0.039400000000000004;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1622;True;CWE-89;6.937317132949829;total_tokens: 865, completion_tokens: 237, prompt_tokens: 628;0.013389999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1622;True;CWE-89;12.539853811264038;total_tokens: 1910, completion_tokens: 361, prompt_tokens: 1549;0.02632;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1623;False;;29.517684936523438;total_tokens: 1507, completion_tokens: 559, prompt_tokens: 948;0.026250000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1623;True;CWE-89;34.810579776763916;total_tokens: 3240, completion_tokens: 729, prompt_tokens: 2511;0.04698;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1624;True;CWE-89;27.077232122421265;total_tokens: 803, completion_tokens: 240, prompt_tokens: 563;0.01283;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1624;True;CWE-89;33.113373041152954;total_tokens: 1776, completion_tokens: 354, prompt_tokens: 1422;0.02484;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1625;False;;15.03430438041687;total_tokens: 1095, completion_tokens: 275, prompt_tokens: 820;0.01645;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1625;True;CWE-89;33.59308075904846;total_tokens: 2496, completion_tokens: 525, prompt_tokens: 1971;0.03546;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1626;True;CWE-89;13.29913330078125;total_tokens: 742, completion_tokens: 206, prompt_tokens: 536;0.01154;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1626;True;CWE-89;17.603438138961792;total_tokens: 1636, completion_tokens: 302, prompt_tokens: 1334;0.022400000000000003;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1627;True;CWE-89;10.07329535484314;total_tokens: 1060, completion_tokens: 294, prompt_tokens: 766;0.01648;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1627;False;CWE-89;18.56359076499939;total_tokens: 2334, completion_tokens: 452, prompt_tokens: 1882;0.032380000000000006;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1628;True;CWE-89;6.360464096069336;total_tokens: 798, completion_tokens: 237, prompt_tokens: 561;0.012719999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1628;False;;14.994163274765015;total_tokens: 1816, completion_tokens: 401, prompt_tokens: 1415;0.02618;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1629;False;;9.691411018371582;total_tokens: 1175, completion_tokens: 359, prompt_tokens: 816;0.018929999999999995;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1629;True;CWE-89;23.997159957885742;total_tokens: 2635, completion_tokens: 588, prompt_tokens: 2047;0.03811;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1630;True;CWE-89;14.28208589553833;total_tokens: 812, completion_tokens: 251, prompt_tokens: 561;0.013139999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1630;True;CWE-89;22.195624113082886;total_tokens: 1805, completion_tokens: 376, prompt_tokens: 1429;0.02557;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1631;False;;17.3378484249115;total_tokens: 1207, completion_tokens: 391, prompt_tokens: 816;0.019889999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1631;True;CWE-89;25.15706467628479;total_tokens: 2606, completion_tokens: 527, prompt_tokens: 2079;0.036599999999999994;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1632;True;CWE-89;11.861081600189209;total_tokens: 808, completion_tokens: 205, prompt_tokens: 603;0.01218;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1632;True;CWE-89;14.360168695449829;total_tokens: 1765, completion_tokens: 298, prompt_tokens: 1467;0.02361;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1633;True;CWE-89;16.34142231941223;total_tokens: 1182, completion_tokens: 259, prompt_tokens: 923;0.017;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1633;True;CWE-89;20.426724910736084;total_tokens: 2552, completion_tokens: 391, prompt_tokens: 2161;0.03334;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1634;True;CWE-89;8.795987844467163;total_tokens: 704, completion_tokens: 166, prompt_tokens: 538;0.010360000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1634;True;CWE-89;12.468507051467896;total_tokens: 1558, completion_tokens: 260, prompt_tokens: 1298;0.02078;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1635;False;;17.413922786712646;total_tokens: 1103, completion_tokens: 308, prompt_tokens: 795;0.01719;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1635;True;CWE-89;24.101784467697144;total_tokens: 2380, completion_tokens: 426, prompt_tokens: 1954;0.03232;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1636;True;CWE-89;5.966795206069946;total_tokens: 727, completion_tokens: 216, prompt_tokens: 511;0.01159;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1636;True;CWE-89;11.695303440093994;total_tokens: 1653, completion_tokens: 359, prompt_tokens: 1294;0.02371;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1637;True;CWE-89;6.068526029586792;total_tokens: 968, completion_tokens: 227, prompt_tokens: 741;0.01422;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1637;False;;16.327271461486816;total_tokens: 2138, completion_tokens: 373, prompt_tokens: 1765;0.02884;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1638;True;CWE-89;11.998454332351685;total_tokens: 740, completion_tokens: 204, prompt_tokens: 536;0.01148;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1638;False;;29.21677255630493;total_tokens: 1703, completion_tokens: 371, prompt_tokens: 1332;0.02445;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1639;False;;13.211288928985596;total_tokens: 1055, completion_tokens: 264, prompt_tokens: 791;0.01583;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1639;True;CWE-89;19.86658000946045;total_tokens: 2318, completion_tokens: 416, prompt_tokens: 1902;0.0315;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1640;True;CWE-89;13.82336974143982;total_tokens: 749, completion_tokens: 213, prompt_tokens: 536;0.01175;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1640;True;CWE-89;20.0384361743927;total_tokens: 1675, completion_tokens: 334, prompt_tokens: 1341;0.02343;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1641;False;;15.695946216583252;total_tokens: 1078, completion_tokens: 287, prompt_tokens: 791;0.01652;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1641;True;CWE-89;23.230799913406372;total_tokens: 2338, completion_tokens: 413, prompt_tokens: 1925;0.03164;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1642;True;CWE-89;10.162034511566162;total_tokens: 853, completion_tokens: 200, prompt_tokens: 653;0.01253;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1642;True;CWE-89;12.815918207168579;total_tokens: 1848, completion_tokens: 286, prompt_tokens: 1562;0.0242;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1643;True;CWE-89;14.453081369400024;total_tokens: 1254, completion_tokens: 281, prompt_tokens: 973;0.018160000000000003;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1643;True;CWE-89;19.38140320777893;total_tokens: 2698, completion_tokens: 415, prompt_tokens: 2283;0.035280000000000006;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1644;True;CWE-89;13.821786403656006;total_tokens: 781, completion_tokens: 193, prompt_tokens: 588;0.01167;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1644;True;CWE-89;18.330135583877563;total_tokens: 1706, completion_tokens: 281, prompt_tokens: 1425;0.02268;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1645;False;;31.25225067138672;total_tokens: 1150, completion_tokens: 305, prompt_tokens: 845;0.017599999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1645;True;CWE-89;35.213746786117554;total_tokens: 2508, completion_tokens: 457, prompt_tokens: 2051;0.03422;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1646;True;CWE-89;8.908886909484863;total_tokens: 754, completion_tokens: 193, prompt_tokens: 561;0.0114;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1646;True;CWE-89;14.500994443893433;total_tokens: 1649, completion_tokens: 278, prompt_tokens: 1371;0.02205;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1647;False;;13.21847677230835;total_tokens: 1082, completion_tokens: 291, prompt_tokens: 791;0.016640000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1647;True;CWE-89;19.664380073547363;total_tokens: 2327, completion_tokens: 398, prompt_tokens: 1929;0.03123;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1648;True;CWE-89;9.970804691314697;total_tokens: 784, completion_tokens: 198, prompt_tokens: 586;0.0118;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1648;True;CWE-89;17.805670738220215;total_tokens: 1721, completion_tokens: 295, prompt_tokens: 1426;0.02311;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1649;True;CWE-89;16.664299726486206;total_tokens: 1226, completion_tokens: 385, prompt_tokens: 841;0.01996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1649;False;CWE-89;21.02400016784668;total_tokens: 2686, completion_tokens: 563, prompt_tokens: 2123;0.03812;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1650;True;CWE-89;11.085147857666016;total_tokens: 826, completion_tokens: 240, prompt_tokens: 586;0.013059999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1650;True;CWE-89;20.142008781433105;total_tokens: 1861, completion_tokens: 393, prompt_tokens: 1468;0.026469999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1651;False;;25.422167778015137;total_tokens: 1161, completion_tokens: 320, prompt_tokens: 841;0.018009999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1651;True;CWE-89;36.08004808425903;total_tokens: 2540, completion_tokens: 482, prompt_tokens: 2058;0.03504;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1652;True;CWE-117 CWE-89;16.191856622695923;total_tokens: 1165, completion_tokens: 295, prompt_tokens: 870;0.017549999999999996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1652;True;CWE-89;24.198315143585205;total_tokens: 2545, completion_tokens: 454, prompt_tokens: 2091;0.03453;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1653;False;;19.137342929840088;total_tokens: 1541, completion_tokens: 367, prompt_tokens: 1174;0.02275;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1653;True;CWE-89;30.46639609336853;total_tokens: 3258, completion_tokens: 487, prompt_tokens: 2771;0.042319999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1654;True;CWE-89;6.07792329788208;total_tokens: 999, completion_tokens: 194, prompt_tokens: 805;0.01387;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1654;True;CWE-89;13.35175085067749;total_tokens: 2140, completion_tokens: 280, prompt_tokens: 1860;0.027;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1655;False;;45.069963216781616;total_tokens: 1385, completion_tokens: 339, prompt_tokens: 1046;0.020630000000000003;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1655;True;CWE-89;52.447938680648804;total_tokens: 2953, completion_tokens: 466, prompt_tokens: 2487;0.03885;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1656;True;CWE-89;10.527612924575806;total_tokens: 994, completion_tokens: 216, prompt_tokens: 778;0.01426;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1656;True;CWE-89;15.806402921676636;total_tokens: 2141, completion_tokens: 313, prompt_tokens: 1828;0.02767;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1657;False;;19.52092742919922;total_tokens: 1437, completion_tokens: 445, prompt_tokens: 992;0.02327;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1657;True;CWE-89;23.70757031440735;total_tokens: 3074, completion_tokens: 589, prompt_tokens: 2485;0.04252;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1658;True;CWE-89;5.460098743438721;total_tokens: 1000, completion_tokens: 197, prompt_tokens: 803;0.013940000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1658;True;CWE-89;8.590723514556885;total_tokens: 2169, completion_tokens: 310, prompt_tokens: 1859;0.02789;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1659;True;CWE-89;11.764341354370117;total_tokens: 1381, completion_tokens: 339, prompt_tokens: 1042;0.02059;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1659;False;CWE-89;20.159017324447632;total_tokens: 2955, completion_tokens: 476, prompt_tokens: 2479;0.03907;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1660;True;CWE-89;9.931877136230469;total_tokens: 1003, completion_tokens: 200, prompt_tokens: 803;0.01403;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1660;True;CWE-89;12.368404388427734;total_tokens: 2148, completion_tokens: 286, prompt_tokens: 1862;0.027200000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1661;True;CWE-89;41.11539077758789;total_tokens: 1401, completion_tokens: 359, prompt_tokens: 1042;0.02119;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1661;True;CWE-89;47.268898487091064;total_tokens: 3064, completion_tokens: 565, prompt_tokens: 2499;0.041940000000000005;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1662;True;CWE-89;10.07098388671875;total_tokens: 922, completion_tokens: 205, prompt_tokens: 717;0.013319999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1662;None;;15.878847599029541;total_tokens: 1977, completion_tokens: 282, prompt_tokens: 1695;0.02541;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1663;True;CWE-89;9.455162048339844;total_tokens: 1315, completion_tokens: 294, prompt_tokens: 1021;0.01903;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1663;False;CWE-89;21.344802618026733;total_tokens: 2896, completion_tokens: 504, prompt_tokens: 2392;0.03904;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1664;True;CWE-89;5.505418300628662;total_tokens: 856, completion_tokens: 204, prompt_tokens: 652;0.01264;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1664;True;CWE-89;10.66834282875061;total_tokens: 1876, completion_tokens: 312, prompt_tokens: 1564;0.025;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1665;True;CWE-89;8.459919214248657;total_tokens: 1218, completion_tokens: 325, prompt_tokens: 893;0.018680000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1665;False;CWE-89;16.475698471069336;total_tokens: 2683, completion_tokens: 516, prompt_tokens: 2167;0.03715;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1666;True;CWE-89;9.784405946731567;total_tokens: 830, completion_tokens: 205, prompt_tokens: 625;0.0124;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1666;None;;15.748799324035645;total_tokens: 1843, completion_tokens: 332, prompt_tokens: 1511;0.025070000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1667;True;CWE-89;16.448489665985107;total_tokens: 1155, completion_tokens: 316, prompt_tokens: 839;0.01787;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1667;False;CWE-89;22.216147661209106;total_tokens: 2485, completion_tokens: 435, prompt_tokens: 2050;0.033549999999999996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1668;True;CWE-89;16.702389001846313;total_tokens: 991, completion_tokens: 341, prompt_tokens: 650;0.016730000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1668;None;;28.23633575439453;total_tokens: 2207, completion_tokens: 510, prompt_tokens: 1697;0.03227;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1669;True;CWE-89;12.916350364685059;total_tokens: 1204, completion_tokens: 315, prompt_tokens: 889;0.018340000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1669;True;CWE-89;20.041752815246582;total_tokens: 2595, completion_tokens: 446, prompt_tokens: 2149;0.03487;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1670;True;CWE-89;6.496031761169434;total_tokens: 839, completion_tokens: 189, prompt_tokens: 650;0.01217;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1670;True;CWE-89;9.299524307250977;total_tokens: 1825, completion_tokens: 280, prompt_tokens: 1545;0.02385;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1671;True;CWE-89;10.553161144256592;total_tokens: 1266, completion_tokens: 377, prompt_tokens: 889;0.0202;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1671;True;CWE-502;19.295987844467163;total_tokens: 2800, completion_tokens: 589, prompt_tokens: 2211;0.039779999999999996;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1672;True;CWE-89;11.353910207748413;total_tokens: 818, completion_tokens: 220, prompt_tokens: 598;0.012580000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1672;False;;18.644733905792236;total_tokens: 1865, completion_tokens: 393, prompt_tokens: 1472;0.02651;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1673;True;CWE-89;13.618063926696777;total_tokens: 1296, completion_tokens: 394, prompt_tokens: 902;0.02084;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1673;True;CWE-89;22.450256824493408;total_tokens: 2887, completion_tokens: 633, prompt_tokens: 2254;0.04153;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1674;True;CWE-89;8.734529972076416;total_tokens: 700, completion_tokens: 167, prompt_tokens: 533;0.01034;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1674;False;CWE-89;11.048273801803589;total_tokens: 1543, completion_tokens: 254, prompt_tokens: 1289;0.02051;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1675;False;;16.337242126464844;total_tokens: 1088, completion_tokens: 314, prompt_tokens: 774;0.01716;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1675;True;CWE-89;25.06620955467224;total_tokens: 2375, completion_tokens: 457, prompt_tokens: 1918;0.03289;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1676;True;CWE-89;5.4869420528411865;total_tokens: 722, completion_tokens: 216, prompt_tokens: 506;0.01154;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1676;True;CWE-89;9.274361371994019;total_tokens: 1646, completion_tokens: 362, prompt_tokens: 1284;0.0237;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1677;True;CWE-89;19.307830095291138;total_tokens: 995, completion_tokens: 275, prompt_tokens: 720;0.01545;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1677;False;CWE-89;26.05159831047058;total_tokens: 2173, completion_tokens: 402, prompt_tokens: 1771;0.029769999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1678;True;CWE-89;6.212331771850586;total_tokens: 784, completion_tokens: 253, prompt_tokens: 531;0.0129;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1678;False;CWE-89;13.443695545196533;total_tokens: 1805, completion_tokens: 434, prompt_tokens: 1371;0.026729999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1679;False;;11.324780225753784;total_tokens: 1216, completion_tokens: 446, prompt_tokens: 770;0.02108;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1679;True;CWE-89;15.294928073883057;total_tokens: 2622, completion_tokens: 580, prompt_tokens: 2042;0.037820000000000006;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1680;True;CWE-89;9.706368684768677;total_tokens: 715, completion_tokens: 184, prompt_tokens: 531;0.01083;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1680;True;CWE-89;17.101444482803345;total_tokens: 1649, completion_tokens: 347, prompt_tokens: 1302;0.02343;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1681;False;;14.961972951889038;total_tokens: 1088, completion_tokens: 318, prompt_tokens: 770;0.01724;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1681;True;CWE-89;24.87825870513916;total_tokens: 2388, completion_tokens: 474, prompt_tokens: 1914;0.03336;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1682;True;CWE-89;14.705796480178833;total_tokens: 1073, completion_tokens: 282, prompt_tokens: 791;0.01637;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1682;True;CWE-89;19.342293739318848;total_tokens: 2389, completion_tokens: 469, prompt_tokens: 1920;0.033269999999999994;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1683;True;CWE-89;15.737963914871216;total_tokens: 1427, completion_tokens: 332, prompt_tokens: 1095;0.020909999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1683;False;CWE-89;28.610556602478027;total_tokens: 3109, completion_tokens: 531, prompt_tokens: 2578;0.04171;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1684;True;CWE-89;13.44287896156311;total_tokens: 944, completion_tokens: 218, prompt_tokens: 726;0.0138;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1684;True;CWE-89;21.365615367889404;total_tokens: 2042, completion_tokens: 316, prompt_tokens: 1726;0.02674;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1685;False;;7.172498464584351;total_tokens: 1245, completion_tokens: 278, prompt_tokens: 967;0.018009999999999998;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1685;True;CWE-89;15.274349212646484;total_tokens: 2684, completion_tokens: 416, prompt_tokens: 2268;0.03516;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1686;True;CWE-89;9.813867330551147;total_tokens: 927, completion_tokens: 228, prompt_tokens: 699;0.013829999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1686;None;;16.869825839996338;total_tokens: 2038, completion_tokens: 356, prompt_tokens: 1682;0.027499999999999997;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1687;True;CWE-89;13.751753568649292;total_tokens: 1243, completion_tokens: 330, prompt_tokens: 913;0.019030000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1687;False;CWE-89;23.167831897735596;total_tokens: 2731, completion_tokens: 519, prompt_tokens: 2212;0.03769;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1688;True;CWE-89;6.111883640289307;total_tokens: 949, completion_tokens: 225, prompt_tokens: 724;0.013989999999999999;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1688;False;;10.93864369392395;total_tokens: 2137, completion_tokens: 408, prompt_tokens: 1729;0.02953;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1689;False;;7.927618503570557;total_tokens: 1242, completion_tokens: 279, prompt_tokens: 963;0.018000000000000002;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1689;True;CWE-918;17.6380352973938;total_tokens: 2762, completion_tokens: 501, prompt_tokens: 2261;0.03764000000000001;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1690;True;CWE-89;7.420468807220459;total_tokens: 936, completion_tokens: 212, prompt_tokens: 724;0.0136;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt_self_reflection;J1690;True;CWE-89;13.630788087844849;total_tokens: 2024, completion_tokens: 308, prompt_tokens: 1716;0.0264;2024-01-14
juliet-top-25-small;dataflow_analysis_prompt;J1691;False;;10.47441554069519;total_tokens: 1352, completion_tokens: 389, prompt_tokens: 963;0.0213;2024-01-14
